loanID,origChannel,sellerName,origIntRate,orgUPB,orgLoanTerm,orginationDate,firstPaymentDate,orgLTV,orgCombinedLTV,numBorrowers,orgDebttoIncomeRatio,borrowerCreditScoreAtOrigination,firstTimeHomeBuyer,loanPurpose,propType,numUnits,occType,propertyState,zipCodeShort,priMortgageInsurancePercent,prodType,coBorrowerCreditScoreAtOrigination,mortInsType,reloMortIndicator,delinquency
116470987844,C,BANK OF AMERICA  N.A.,8.25,145000,360,10/1999,12/1999,80,,2.0,38.0,657.0,N,P,PU,1,P,TX,773,,FRM,718.0,,N,More than 90 d
116477244301,R,RBC MORTGAGE COMPANY,8.625,95000,360,12/1999,01/2000,80,,1.0,35.0,676.0,N,R,SF,1,P,MI,482,,FRM,,,N,More than 90 d
116482682748,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.5,117000,360,02/2000,04/2000,90,,2.0,43.0,674.0,N,P,SF,1,P,WI,541,25.0,FRM,730.0,1.0,N,More than 90 d
116500395544,C,AMTRUST BANK,7.875,100000,360,02/2000,04/2000,25,,1.0,26.0,764.0,N,R,SF,1,P,OH,442,,FRM,,,N,More than 90 d
116525237199,C,JPMORGAN CHASE BANK  NA,7.875,102000,360,01/2000,03/2000,85,,2.0,17.0,703.0,N,R,SF,1,P,TN,382,12.0,FRM,724.0,1.0,N,More than 90 d
116528895665,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.875,48000,180,01/2000,03/2000,95,,2.0,29.0,712.0,N,P,SF,1,P,TX,760,25.0,FRM,772.0,1.0,N,90 days
116530567451,C,BANK OF AMERICA  N.A.,8.25,75000,360,02/2000,04/2000,78,,1.0,24.0,794.0,N,P,CO,1,P,AZ,850,,FRM,,,N,More than 90 d
116543486527,B,JPMORGAN CHASE BANK  NA,8.0,170000,360,11/1999,01/2000,71,,1.0,34.0,752.0,N,P,SF,1,P,IL,600,,FRM,,,N,More than 90 d
116543814465,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,98000,360,01/2000,03/2000,65,,1.0,23.0,736.0,N,P,SF,1,P,FL,330,,FRM,,,N,More than 90 d
116551144461,B,JPMORGAN CHASE BANK  NA,7.75,98000,360,12/1999,02/2000,95,,1.0,34.0,775.0,N,P,PU,1,S,UT,847,30.0,FRM,,1.0,N,More than 90 d
116554556083,B,OTHER,8.0,88000,360,10/1999,12/1999,95,,2.0,27.0,751.0,Y,P,SF,1,P,AZ,850,30.0,FRM,786.0,1.0,N,More than 90 d
116570871603,C,AMTRUST BANK,8.125,94000,360,10/1999,12/1999,72,,1.0,33.0,721.0,N,R,SF,1,I,OH,432,,FRM,,,N,More than 90 d
116575822993,C,GMAC MORTGAGE  LLC,8.25,59000,360,02/2000,03/2000,75,,2.0,42.0,746.0,N,P,CO,1,S,FL,324,,FRM,,,N,More than 90 d
116583321137,B,JPMORGAN CHASE BANK  NA,8.125,168000,360,12/1999,02/2000,85,,2.0,33.0,674.0,N,R,SF,1,P,NJ,75,12.0,FRM,707.0,1.0,N,More than 90 d
116591296071,C,JPMORGAN CHASE BANK  NA,8.0,130000,180,02/2000,04/2000,76,,2.0,15.0,744.0,N,R,SF,1,P,LA,704,,FRM,,,N,More than 90 d
116596586318,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.5,240000,180,12/1999,02/2000,76,,1.0,23.0,744.0,Y,P,SF,1,P,NH,38,,FRM,,,N,More than 90 d
116615220585,B,JPMORGAN CHASE BANK  NA,7.875,62000,180,12/1999,02/2000,80,,2.0,,633.0,N,P,SF,1,I,MA,21,,FRM,,,N,90 days
116618121450,R,HARWOOD STREET FUNDING I  LLC,8.25,98000,360,12/1999,02/2000,71,,1.0,46.0,606.0,N,P,PU,1,P,FL,337,,FRM,,,N,More than 90 d
116620519173,C,BANK OF AMERICA  N.A.,7.875,172000,360,12/1999,02/2000,72,,2.0,20.0,776.0,N,P,PU,1,P,MN,553,,FRM,770.0,,N,More than 90 d
116640208752,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.0,222000,360,02/2000,04/2000,80,,2.0,27.0,746.0,N,P,SF,1,P,FL,346,,FRM,761.0,,N,More than 90 d
116643627369,B,BANK OF AMERICA  N.A.,8.25,57000,360,02/2000,03/2000,67,,1.0,32.0,727.0,N,R,SF,1,I,FL,328,,FRM,,,N,More than 90 d
116644912641,B,JPMORGAN CHASE BANK  NA,8.125,103000,360,12/1999,02/2000,71,,1.0,35.0,779.0,N,C,SF,1,P,FL,333,,FRM,,,N,More than 90 d
116645717404,C,CITIMORTGAGE  INC.,7.875,176000,360,12/1999,03/2000,72,,2.0,36.0,788.0,N,P,SF,1,P,CA,956,,FRM,814.0,,N,More than 90 d
116647032753,B,REGIONS BANK,7.625,164000,360,12/1999,02/2000,80,,1.0,38.0,777.0,N,P,SF,1,P,WA,980,,FRM,,,N,More than 90 d
116659301888,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.375,241000,240,12/1999,02/2000,85,,2.0,35.0,699.0,N,R,SF,1,P,VA,201,12.0,FRM,,1.0,N,More than 90 d
116661433897,C,BANK OF AMERICA  N.A.,7.75,171000,360,12/1999,02/2000,80,,2.0,42.0,747.0,N,P,SF,1,P,CA,907,,FRM,711.0,,N,More than 90 d
116669662117,R,USAA FEDERAL SAVINGS BANK,8.0,150000,360,12/1999,02/2000,95,,2.0,20.0,738.0,N,P,SF,1,P,TX,782,30.0,FRM,729.0,1.0,N,More than 90 d
116680635504,R,CITIMORTGAGE  INC.,8.0,164000,360,01/2000,03/2000,79,,2.0,29.0,748.0,N,P,SF,1,P,OH,450,,FRM,756.0,,N,More than 90 d
116694180773,B,JPMORGAN CHASE BANK  NA,8.125,146000,360,02/2000,04/2000,92,,2.0,48.0,772.0,N,P,SF,1,P,UT,841,30.0,FRM,751.0,1.0,N,More than 90 d
116695273567,R,JPMORGAN CHASE BANK  NA,8.5,41000,360,02/2000,04/2000,74,,1.0,51.0,772.0,Y,P,SF,1,P,CA,923,,FRM,,,N,90 days
116706163175,R,WELLS FARGO BANK  N.A.,7.5,135000,360,11/1999,01/2000,73,,1.0,25.0,764.0,N,C,SF,1,P,CO,802,,FRM,,,N,More than 90 d
116710738335,R,GMAC MORTGAGE  LLC,6.75,194000,300,04/1999,06/1999,80,,2.0,35.0,742.0,N,R,SF,1,P,CA,917,,FRM,654.0,,N,More than 90 d
116712774315,R,JPMORGAN CHASE BANK  NA,7.5,100000,180,12/1999,02/2000,47,,2.0,11.0,735.0,N,R,SF,1,P,NH,30,,FRM,701.0,,N,More than 90 d
116723126525,R,JPMORGAN CHASE BANK  NA,8.0,109000,360,01/2000,03/2000,97,,2.0,21.0,708.0,Y,P,SF,1,P,LA,712,18.0,FRM,735.0,1.0,N,More than 90 d
116726553860,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.625,170000,360,12/1999,02/2000,79,,1.0,35.0,618.0,N,P,SF,1,P,CA,926,,FRM,,,N,More than 90 d
116731428824,B,CITIMORTGAGE  INC.,7.875,221000,360,09/1999,11/1999,90,,2.0,40.0,733.0,N,R,SF,2,P,NY,114,25.0,FRM,737.0,1.0,N,More than 90 d
116735843833,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,90000,360,12/1999,01/2000,71,,1.0,38.0,618.0,N,P,SF,1,P,AL,365,,FRM,,,N,90 days
116742959520,R,USAA FEDERAL SAVINGS BANK,8.25,129000,180,02/2000,05/2000,72,,2.0,19.0,782.0,Y,P,SF,1,P,WA,993,,FRM,779.0,,N,More than 90 d
116746295070,C,AMTRUST BANK,7.75,65000,240,12/1999,02/2000,77,,1.0,30.0,800.0,N,R,SF,1,P,AZ,852,,FRM,,,N,More than 90 d
116748923155,C,JPMORGAN CHASE BANK  NA,7.875,92000,360,11/1999,01/2000,73,,2.0,30.0,781.0,N,P,SF,1,P,MO,653,,FRM,,,N,More than 90 d
116765501652,C,OTHER,8.125,128000,360,12/1999,02/2000,90,,1.0,40.0,599.0,N,R,SF,1,P,IN,473,25.0,FRM,,1.0,N,not delinquent
116768098195,R,OTHER,8.25,205000,360,02/2000,04/2000,68,,1.0,55.0,739.0,N,P,SF,1,P,FL,329,,FRM,,,N,More than 90 d
116788838377,C,JPMORGAN CHASE BANK  NA,7.75,109000,360,12/1999,02/2000,95,,1.0,50.0,790.0,N,P,SF,1,P,IN,468,25.0,FRM,,1.0,N,More than 90 d
116799545256,B,JPMORGAN CHASE BANK  NA,7.75,86000,180,11/1999,12/1999,95,,1.0,35.0,635.0,Y,P,SF,1,P,FL,331,30.0,FRM,,1.0,N,More than 90 d
116811664427,R,OTHER,7.875,136000,360,11/1999,01/2000,80,,2.0,38.0,728.0,N,P,SF,1,P,CA,936,,FRM,,,N,More than 90 d
116822977237,R,OTHER,7.875,179000,360,02/2000,04/2000,90,,2.0,23.0,654.0,Y,P,SF,1,P,FL,327,17.0,FRM,652.0,1.0,N,More than 90 d
116828701949,R,OTHER,8.25,99000,180,02/2000,04/2000,64,,2.0,41.0,739.0,N,R,SF,1,P,CA,956,,FRM,722.0,,N,More than 90 d
116828969588,R,JPMORGAN CHASE BANK  NA,7.75,55000,360,11/1999,01/2000,75,,2.0,44.0,702.0,N,R,SF,1,P,CA,925,,FRM,,,N,More than 90 d
116829137650,R,JP MORGAN CHASE BANK  NA,7.9,96000,360,11/1999,01/2000,95,,2.0,30.0,787.0,Y,P,SF,1,P,IL,604,30.0,FRM,794.0,1.0,N,90 days
116833341378,C,OTHER,8.25,131000,360,12/1999,02/2000,75,,3.0,25.0,703.0,N,C,SF,1,P,NY,117,,FRM,702.0,,N,More than 90 d
116837160388,C,AMTRUST BANK,7.875,92000,360,12/1999,02/2000,79,,1.0,30.0,743.0,N,P,SF,1,P,IL,604,,FRM,,,N,More than 90 d
116837346459,C,GMAC MORTGAGE  LLC,7.625,124000,360,11/1999,01/2000,80,,2.0,23.0,758.0,N,P,SF,1,S,MD,211,,FRM,771.0,,N,More than 90 d
116841402602,R,OLD KENT MORTGAGE COMPANY,7.875,110000,180,02/2000,04/2000,90,,2.0,38.0,703.0,N,P,SF,1,P,CA,937,25.0,FRM,691.0,1.0,N,More than 90 d
116849035591,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.25,43000,360,12/1999,02/2000,90,,1.0,36.0,532.0,Y,P,SF,1,P,NH,34,25.0,FRM,,1.0,N,More than 90 d
116857889521,R,BANK OF AMERICA  N.A.,7.625,56000,180,12/1999,02/2000,80,,1.0,25.0,637.0,Y,P,PU,1,P,AZ,853,,FRM,,,N,More than 90 d
116860923354,R,GMAC MORTGAGE  LLC,6.875,189000,360,12/1999,02/2000,72,,2.0,53.0,686.0,N,P,SF,1,P,PA,160,,FRM,696.0,,N,90 days
116870863444,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.125,212000,360,01/2000,03/2000,80,,1.0,60.0,707.0,N,P,SF,1,P,NY,102,,FRM,,,N,not delinquent
116887736628,R,SUNTRUST MORTGAGE INC.,7.5,63000,180,11/1999,01/2000,63,,1.0,18.0,756.0,N,C,SF,1,P,GA,301,,FRM,,,N,More than 90 d
116893738993,C,WELLS FARGO BANK  N.A.,8.375,126000,360,01/2000,03/2000,97,,2.0,37.0,693.0,N,P,SF,1,P,OR,978,18.0,FRM,763.0,1.0,N,More than 90 d
116909890720,C,CITIMORTGAGE  INC.,7.875,122000,360,12/1999,02/2000,80,,1.0,39.0,759.0,N,P,SF,1,I,CO,804,,FRM,,,N,More than 90 d
116913352349,R,JP MORGAN CHASE BANK  NA,8.375,96000,360,01/2000,03/2000,95,,2.0,39.0,718.0,N,P,SF,1,P,LA,701,25.0,FRM,703.0,1.0,N,More than 90 d
116928635689,R,OTHER,7.75,155000,360,02/2000,04/2000,71,,2.0,29.0,755.0,N,P,SF,1,P,AZ,857,,FRM,751.0,,N,More than 90 d
116929394835,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.375,128000,360,12/1999,02/2000,66,,2.0,21.0,769.0,N,P,SF,1,P,VA,238,,FRM,771.0,,Y,90 days
116935579969,R,HARWOOD STREET FUNDING I  LLC,8.375,79000,360,01/2000,03/2000,78,,2.0,44.0,744.0,N,R,SF,1,S,CA,923,,FRM,696.0,,N,More than 90 d
116936152040,C,SUNTRUST MORTGAGE INC.,8.0,66000,360,12/1999,02/2000,41,,2.0,19.0,793.0,N,R,SF,1,P,WV,251,,FRM,789.0,,N,More than 90 d
116942078640,R,JPMORGAN CHASE BANK  NA,8.0,113000,360,12/1999,03/2000,63,,2.0,27.0,727.0,N,P,SF,1,P,CA,952,,FRM,,,N,More than 90 d
116943849915,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.75,214000,360,11/1999,01/2000,65,,2.0,22.0,775.0,N,P,SF,1,P,DE,197,,FRM,775.0,,Y,More than 90 d
116948250634,R,WELLS FARGO BANK  N.A.,7.875,136000,360,11/1999,01/2000,95,,1.0,48.0,759.0,N,P,SF,1,P,TX,786,30.0,FRM,,1.0,N,More than 90 d
116970245597,C,SUNTRUST MORTGAGE INC.,7.5,62000,360,12/1999,02/2000,80,,2.0,33.0,737.0,N,P,SF,1,S,MD,218,,FRM,732.0,,N,More than 90 d
116988885522,B,FLAGSTAR BANK  FSB,7.75,48000,180,11/1999,01/2000,64,,1.0,35.0,758.0,N,C,SF,1,P,MI,492,,FRM,,,N,More than 90 d
117004081575,C,AMTRUST BANK,7.875,229000,360,12/1999,02/2000,62,,2.0,16.0,778.0,N,C,SF,1,P,CA,928,,FRM,790.0,,N,More than 90 d
117009681791,R,WELLS FARGO BANK  N.A.,8.25,60000,360,12/1999,02/2000,49,,2.0,18.0,726.0,N,C,SF,1,P,FL,334,,FRM,669.0,,N,More than 90 d
117020918419,R,JP MORGAN CHASE BANK  NA,8.1,82000,360,02/2000,04/2000,73,,2.0,31.0,762.0,N,C,SF,1,P,WV,261,,FRM,744.0,,N,More than 90 d
117024937655,R,JP MORGAN CHASE BANK  NA,8.0,71000,360,12/1999,02/2000,83,,1.0,28.0,781.0,N,P,SF,1,P,OH,446,12.0,FRM,,1.0,N,More than 90 d
117036812341,B,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.25,228000,360,01/2000,03/2000,80,,2.0,32.0,,N,P,SF,1,P,CA,940,,FRM,,,N,More than 90 d
117038227170,R,CITIMORTGAGE  INC.,8.5,124000,360,11/1999,01/2000,80,,1.0,48.0,632.0,N,P,SF,1,P,CA,925,,FRM,,,N,More than 90 d
117038780016,B,OTHER,7.75,200000,360,01/2000,03/2000,80,,1.0,30.0,807.0,Y,P,SF,1,P,MD,210,,FRM,,,N,More than 90 d
117070534025,R,JPMORGAN CHASE BANK  NA,8.0,38000,180,01/2000,03/2000,21,,1.0,19.0,659.0,N,R,SF,2,P,MA,21,,FRM,,,N,More than 90 d
117076543489,R,JPMORGAN CHASE BANK  NA,7.5,55000,180,01/2000,03/2000,60,,2.0,33.0,669.0,N,C,SF,1,P,AR,729,,FRM,724.0,,N,not delinquent
117080466700,C,OTHER,7.0,81000,180,02/2000,04/2000,63,,2.0,62.0,705.0,N,P,SF,1,P,IL,606,,FRM,,,N,More than 90 d
117099275955,B,JPMORGAN CHASE BANK  NA,7.625,198000,360,12/1999,02/2000,90,,1.0,41.0,681.0,Y,P,SF,1,P,CA,917,25.0,FRM,,1.0,N,90 days
117123461027,R,SUNTRUST MORTGAGE INC.,8.0,113000,349,11/1999,01/2000,40,,2.0,43.0,767.0,N,P,SF,1,P,FL,327,,FRM,791.0,,N,More than 90 d
117127104364,C,WELLS FARGO BANK  N.A.,8.875,238000,360,02/2000,04/2000,95,,2.0,24.0,731.0,N,P,SF,1,P,CA,925,30.0,FRM,703.0,1.0,N,60 days
117149536097,R,OTHER,7.5,187000,360,12/1999,02/2000,95,,2.0,44.0,669.0,N,P,PU,1,P,GA,301,30.0,FRM,631.0,1.0,N,More than 90 d
117163176813,B,BANK OF AMERICA  N.A.,8.25,55000,360,11/1999,01/2000,74,,1.0,43.0,642.0,N,R,SF,1,P,IN,462,,FRM,,,N,More than 90 d
117164481682,R,OTHER,8.0,70000,360,11/1999,01/2000,88,,1.0,38.0,733.0,Y,P,CO,1,P,NJ,88,25.0,FRM,,1.0,N,More than 90 d
117166527722,C,JPMORGAN CHASE BANK  NA,7.625,92000,180,01/2000,03/2000,44,,2.0,34.0,772.0,N,C,SF,1,P,MO,630,,FRM,750.0,,N,More than 90 d
117167002504,B,JPMORGAN CHASE BANK  NA,8.625,237000,360,02/2000,04/2000,97,,1.0,62.0,675.0,N,P,PU,1,P,CA,925,18.0,FRM,,1.0,N,90 days
117167481788,C,JPMORGAN CHASE BANK  NA,7.875,128000,360,01/2000,03/2000,80,,2.0,25.0,777.0,N,R,SF,1,P,LA,701,,FRM,752.0,,N,More than 90 d
117168180343,C,OTHER,8.75,80000,360,12/1999,02/2000,80,,1.0,27.0,657.0,N,C,SF,1,P,OH,430,,FRM,,,N,More than 90 d
117172208234,R,GMAC MORTGAGE  LLC,7.875,123000,360,12/1999,02/2000,95,,2.0,47.0,739.0,N,P,SF,1,P,PA,152,25.0,FRM,726.0,1.0,N,More than 90 d
117174336024,R,FLAGSTAR BANK  FSB,8.375,150000,360,12/1999,02/2000,80,,1.0,32.0,685.0,N,C,SF,1,P,MI,483,,FRM,,,N,More than 90 d
117178871989,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.75,50000,180,01/2000,03/2000,36,,2.0,11.0,787.0,N,C,SF,1,P,IL,601,,FRM,809.0,,N,More than 90 d
117183786135,R,OTHER,7.875,42000,360,12/1999,02/2000,75,,2.0,20.0,652.0,N,C,MH,1,P,CA,960,,FRM,,,N,90 days
117189684069,C,NETBANK FUNDING SERVICES,7.75,74000,180,02/2000,04/2000,48,,1.0,30.0,669.0,N,P,SF,1,P,MN,559,,FRM,,,N,More than 90 d
117193782817,B,JPMORGAN CHASE BANK  NA,8.5,163000,360,12/1999,03/2000,74,,1.0,31.0,633.0,N,C,SF,2,P,IL,606,,FRM,,,N,More than 90 d
117199486821,B,JPMORGAN CHASE BANK  NA,9.0,32000,360,12/1999,02/2000,80,,1.0,35.0,744.0,N,P,SF,1,I,CT,66,,FRM,,,N,90 days
117225806203,R,OTHER,7.625,150000,180,03/2000,05/2000,75,,2.0,12.0,745.0,N,C,SF,1,P,OR,977,,FRM,776.0,,N,More than 90 d
117236059474,R,JPMORGAN CHASE BANK  NA,7.75,60000,360,01/2000,03/2000,71,,1.0,46.0,663.0,N,C,SF,1,P,WA,983,,FRM,,,N,90 days
117237730510,R,OTHER,8.125,90000,360,01/2000,03/2000,75,,2.0,33.0,594.0,N,C,SF,1,P,ID,836,,FRM,,,N,More than 90 d
117244346650,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.5,160000,240,11/1999,01/2000,56,,2.0,18.0,762.0,Y,P,SF,1,P,NJ,70,,FRM,,,N,More than 90 d
117248255668,C,SUNTRUST MORTGAGE INC.,7.875,109000,360,12/1999,01/2000,75,,2.0,32.0,704.0,N,P,SF,1,P,OR,971,,FRM,714.0,,N,More than 90 d
117289171063,R,CITIMORTGAGE  INC.,8.0,123000,360,01/2000,03/2000,80,,1.0,54.0,608.0,N,P,SF,1,P,NV,894,,FRM,,,N,60 days
117292197732,B,FLAGSTAR BANK  FSB,8.5,30000,300,12/1999,02/2000,18,,1.0,49.0,793.0,N,C,SF,1,P,CO,800,,FRM,,,N,More than 90 d
117302311595,C,OTHER,8.125,79000,180,02/2000,04/2000,65,,2.0,22.0,644.0,N,P,SF,1,I,WA,980,,FRM,,,N,More than 90 d
117311391991,B,JPMORGAN CHASE BANK  NA,8.0,253000,360,02/2000,04/2000,79,89.0,2.0,34.0,810.0,N,P,SF,1,P,CA,953,,FRM,784.0,,N,90 days
117313801717,R,BANK OF AMERICA  N.A.,8.875,200000,360,12/1999,02/2000,80,,1.0,49.0,631.0,Y,P,SF,1,P,CO,802,,FRM,,,N,More than 90 d
117315185549,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,66000,360,12/1999,02/2000,95,,1.0,33.0,739.0,Y,P,SF,1,P,MD,212,30.0,FRM,,1.0,N,60 days
117320173468,R,AMTRUST BANK,8.25,68000,360,02/2000,04/2000,53,,2.0,35.0,729.0,N,P,SF,1,P,OH,440,,FRM,713.0,,N,More than 90 d
117323482335,B,BANK OF AMERICA  N.A.,8.0,131000,360,09/1999,11/1999,75,,2.0,27.0,667.0,N,C,SF,1,P,CA,900,,FRM,633.0,,N,More than 90 d
117328045113,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.25,148000,360,01/2000,03/2000,90,,2.0,39.0,659.0,N,P,SF,1,S,CA,934,25.0,FRM,675.0,1.0,N,90 days
117335565927,R,BANK OF AMERICA  N.A.,7.75,73000,360,02/2000,03/2000,93,,1.0,52.0,781.0,N,P,CO,1,P,IA,524,25.0,FRM,,2.0,N,More than 90 d
117339492926,B,NETBANK FUNDING SERVICES,8.5,71000,360,12/1999,02/2000,85,,2.0,32.0,770.0,N,C,SF,1,P,NM,871,12.0,FRM,,1.0,N,90 days
117358038321,C,CITIMORTGAGE  INC.,8.25,136000,360,11/1999,01/2000,80,,1.0,24.0,719.0,Y,P,CO,1,P,CA,951,,FRM,,,N,More than 90 d
117359853475,R,WELLS FARGO BANK  N.A.,8.0,60000,240,12/1999,02/2000,80,,1.0,45.0,618.0,N,P,SF,1,S,GA,314,,FRM,,,N,90 days
117362297163,R,BANK OF AMERICA  N.A.,8.375,55000,360,01/2000,03/2000,54,,1.0,29.0,797.0,N,P,SF,1,P,NM,880,,FRM,,,N,More than 90 d
117372323594,R,BANK OF AMERICA  N.A.,8.5,112000,360,12/1999,02/2000,95,,2.0,39.0,682.0,Y,P,CO,1,P,CA,928,30.0,FRM,,2.0,N,More than 90 d
117372995961,R,OTHER,7.75,70000,180,01/2000,03/2000,76,,2.0,38.0,734.0,N,P,SF,1,S,AZ,863,,FRM,747.0,,N,More than 90 d
117380699201,B,BANK OF AMERICA  N.A.,8.25,67000,360,12/1999,02/2000,73,,2.0,,673.0,N,C,SF,1,P,MO,630,,FRM,699.0,,N,More than 90 d
117381702905,C,OTHER,9.0,76000,360,02/2000,03/2000,95,,2.0,37.0,726.0,Y,P,SF,1,P,MO,641,30.0,FRM,,1.0,N,not delinquent
117384699548,C,SUNTRUST MORTGAGE INC.,7.875,162000,360,07/1999,09/1999,90,,2.0,36.0,662.0,Y,P,SF,1,P,MA,21,25.0,FRM,734.0,1.0,N,More than 90 d
117394610901,R,OTHER,8.375,204000,360,02/2000,04/2000,93,,2.0,19.0,690.0,N,R,SF,1,P,MS,397,30.0,FRM,711.0,1.0,N,More than 90 d
117404892660,R,JP MORGAN CHASE BANK  NA,7.95,52000,180,02/2000,04/2000,80,,2.0,38.0,646.0,N,P,SF,1,S,TX,770,,FRM,700.0,,N,More than 90 d
117411185650,B,JPMORGAN CHASE BANK  NA,8.375,143000,180,12/1999,02/2000,85,,2.0,25.0,640.0,N,C,SF,1,P,NJ,76,6.0,FRM,,1.0,N,More than 90 d
117413671070,R,JPMORGAN CHASE BANK  NA,8.375,130000,360,01/2000,03/2000,80,,1.0,48.0,748.0,Y,P,PU,1,P,NV,890,,FRM,,,N,90 days
117414988065,C,BANK OF AMERICA  N.A.,8.0,216000,360,02/2000,03/2000,73,,2.0,29.0,765.0,N,P,PU,1,P,CO,800,,FRM,775.0,,N,More than 90 d
117454953687,B,REGIONS BANK,7.75,240000,360,12/1999,02/2000,70,,1.0,52.0,677.0,N,P,SF,1,P,GA,300,,FRM,,,N,More than 90 d
117470882027,R,OTHER,7.5,240000,180,01/2000,03/2000,68,,2.0,42.0,782.0,N,P,SF,1,P,IL,605,,FRM,738.0,,N,More than 90 d
117486746406,C,NETBANK FUNDING SERVICES,7.75,175000,180,12/1999,02/2000,68,,2.0,18.0,784.0,N,P,SF,1,P,MA,20,,FRM,744.0,,N,More than 90 d
117490776283,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.625,158000,360,12/1999,02/2000,68,,2.0,20.0,701.0,N,C,SF,1,P,MS,397,,FRM,694.0,,N,More than 90 d
117500282919,C,AMTRUST BANK,7.375,100000,180,10/1999,12/1999,45,,2.0,32.0,751.0,N,C,SF,1,P,CA,921,,FRM,733.0,,N,More than 90 d
117506203032,R,GMAC MORTGAGE  LLC,8.0,43000,180,12/1999,02/2000,80,,1.0,22.0,620.0,N,P,SF,1,I,OH,458,,FRM,,,N,More than 90 d
117527906469,B,FLAGSTAR BANK  FSB,7.75,192000,300,12/1999,02/2000,55,,2.0,24.0,646.0,N,C,SF,1,P,CA,926,,FRM,650.0,,N,More than 90 d
117532399488,R,WELLS FARGO BANK  N.A.,7.625,59000,180,11/1999,01/2000,80,,2.0,47.0,674.0,N,C,SF,1,P,GA,307,,FRM,674.0,,N,90 days
117540111702,C,BANK OF AMERICA  N.A.,8.625,85000,360,01/2000,03/2000,95,,2.0,25.0,635.0,N,P,SF,1,P,CA,923,30.0,FRM,671.0,1.0,N,More than 90 d
117540501691,R,GMAC MORTGAGE  LLC,8.5,52000,360,02/2000,04/2000,90,,1.0,28.0,657.0,N,P,SF,2,P,IN,469,17.0,FRM,,1.0,N,not delinquent
117542643757,C,OTHER,8.25,90000,360,01/2000,03/2000,95,,1.0,36.0,709.0,Y,P,SF,1,P,FL,342,30.0,FRM,,1.0,N,More than 90 d
117560112308,R,RBC MORTGAGE COMPANY,8.375,121000,360,01/2000,03/2000,97,,2.0,33.0,724.0,Y,P,PU,1,P,KS,662,18.0,FRM,710.0,1.0,N,More than 90 d
117572786298,R,GMAC MORTGAGE  LLC,8.0,44000,240,12/1999,02/2000,63,,2.0,37.0,778.0,N,C,SF,1,I,NY,140,,FRM,740.0,,N,90 days
117573880423,R,GMAC MORTGAGE  LLC,7.99,163000,360,01/2000,03/2000,95,,2.0,43.0,674.0,N,P,SF,1,P,PA,170,30.0,FRM,698.0,1.0,N,More than 90 d
117583201301,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.0,66000,360,12/1999,02/2000,95,,2.0,26.0,632.0,N,P,SF,1,P,OH,430,30.0,FRM,689.0,1.0,N,More than 90 d
117603252366,B,JPMORGAN CHASE BANK  NA,7.625,160000,360,12/1999,02/2000,72,,1.0,37.0,757.0,N,P,SF,1,P,CA,958,,FRM,,,N,More than 90 d
117607061145,R,OTHER,7.875,233000,180,03/2000,05/2000,45,,2.0,11.0,581.0,N,P,CO,1,P,RI,28,,FRM,668.0,,N,More than 90 d
117611996769,R,CITIMORTGAGE  INC.,8.25,80000,360,01/2000,03/2000,56,,2.0,29.0,670.0,N,P,SF,1,P,NV,891,,FRM,643.0,,N,More than 90 d
117612906533,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.75,65000,240,01/2000,03/2000,90,,2.0,23.0,774.0,Y,P,SF,1,P,NY,105,25.0,FRM,754.0,1.0,N,More than 90 d
117614496881,C,JPMORGAN CHASE BANK  NA,7.875,118000,360,11/1999,01/2000,75,,2.0,30.0,747.0,Y,P,SF,1,P,NM,870,,FRM,788.0,,N,More than 90 d
117622176581,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.75,119000,360,01/2000,03/2000,79,,2.0,29.0,684.0,N,R,SF,1,P,PA,183,,FRM,,,N,More than 90 d
117626609814,R,OTHER,7.875,55000,360,02/2000,04/2000,50,,1.0,20.0,731.0,Y,P,SF,1,P,MI,494,,FRM,,,N,More than 90 d
117627203244,R,JPMORGAN CHASE BANK  NA,8.5,70000,360,02/2000,04/2000,75,,2.0,56.0,638.0,N,C,SF,1,P,WA,993,,FRM,,,N,60 days
