loanID,origChannel,sellerName,origIntRate,orgUPB,orgLoanTerm,orginationDate,firstPaymentDate,orgLTV,orgCombinedLTV,numBorrowers,orgDebttoIncomeRatio,borrowerCreditScoreAtOrigination,firstTimeHomeBuyer,loanPurpose,propType,numUnits,occType,propertyState,zipCodeShort,priMortgageInsurancePercent,prodType,coBorrowerCreditScoreAtOrigination,mortInsType,reloMortIndicator
128933517009,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.875,68000,360,07/1999,09/1999,80,,2,,669,N,P,SF,1,P,WI,535,,FRM,762,,N
128945745633,R,BANK OF AMERICA  N.A.,8.375,124000,180,01/2000,03/2000,95,,2,35,775,N,P,SF,1,P,KS,660,25,FRM,681,2,N
128951160561,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,70000,360,02/2000,04/2000,41,,1,29,775,N,P,SF,1,P,CA,926,,FRM,,,N
128951884277,B,JPMORGAN CHASE BANK  NA,8.875,158000,360,02/2000,04/2000,80,,1,26,737,N,P,PU,2,I,CO,815,,FRM,,,N
128957398624,R,WELLS FARGO BANK  N.A.,7.625,100000,180,11/1999,01/2000,37,,2,45,782,N,P,CO,1,P,FL,337,,FRM,776,,N
128965802371,R,OTHER,8.375,36000,180,08/1999,10/1999,55,,2,36,665,N,R,SF,2,P,ME,047,,FRM,,,N
128968678376,R,OTHER,7.875,55000,360,11/1999,01/2000,76,,1,34,727,N,P,SF,1,P,KS,664,,FRM,,,N
128979762123,B,JPMORGAN CHASE BANK  NA,8,56000,360,12/1999,02/2000,67,,2,13,581,N,R,SF,1,P,PA,178,,FRM,695,,N
128983920145,C,AMTRUST BANK,7.625,220000,360,10/1999,12/1999,74,,2,47,673,N,P,SF,1,P,CA,905,,FRM,657,,N
128988882851,B,FLAGSTAR BANK  FSB,7.125,102000,180,01/2000,03/2000,85,,1,24,776,N,R,SF,1,P,OK,744,6,FRM,,1,N
129001108758,B,JPMORGAN CHASE BANK  NA,7.75,62000,360,12/1999,02/2000,72,,2,5,713,N,P,SF,1,I,ID,836,,FRM,799,,N
129009101704,R,OTHER,7.875,142000,360,12/1999,02/2000,93,,2,38,776,N,P,SF,1,P,NV,890,30,FRM,777,1,N
129015736161,R,JP MORGAN CHASE BANK  NA,7.875,120000,360,11/1999,01/2000,80,,1,38,746,N,P,PU,1,P,MD,208,,FRM,,,N
129016692162,R,OTHER,7.625,122000,240,12/1999,02/2000,90,,2,26,739,Y,P,SF,1,P,GA,310,25,FRM,778,1,N
129017594774,R,OTHER,9.125,45000,360,03/2000,05/2000,71,,2,37,639,N,C,SF,1,P,WV,257,,FRM,648,,N
129019913634,B,JPMORGAN CHASE BANK  NA,7.875,176000,360,12/1999,02/2000,90,,1,,682,N,P,SF,4,P,MA,020,25,FRM,,1,N
129026670794,R,OTHER,8.5,145000,360,03/2000,05/2000,90,,2,26,766,N,P,SF,1,P,WI,543,17,FRM,760,1,N
129029089243,B,JPMORGAN CHASE BANK  NA,8.75,217000,360,01/2000,03/2000,90,,1,22,595,N,P,SF,1,P,FL,334,25,FRM,,1,N
129048729025,R,OTHER,9,142000,360,03/2000,05/2000,34,,2,19,781,N,R,SF,1,P,CA,949,,FRM,802,,N
129050631014,B,JPMORGAN CHASE BANK  NA,8,143000,360,02/2000,04/2000,95,,1,54,674,N,P,SF,1,P,CA,958,25,FRM,,1,N
129054265251,C,JPMORGAN CHASE BANK  NA,7.625,230000,360,12/1999,02/2000,89,,2,40,757,N,R,SF,1,P,AL,352,17,FRM,760,1,N
129056222228,C,CITIMORTGAGE  INC.,7.625,90000,360,11/1999,01/2000,84,,1,45,718,Y,P,SF,1,P,UT,840,12,FRM,,1,N
129086720432,C,OTHER,8.375,46000,360,02/2000,04/2000,80,,1,48,710,N,P,SF,1,P,IN,467,,FRM,,,N
129096435483,R,OTHER,8.25,67000,360,02/2000,04/2000,69,,2,34,738,N,P,SF,1,P,OK,730,,FRM,744,,N
129125575803,R,JPMORGAN CHASE BANK  NA,8,97000,360,12/1999,02/2000,90,,2,20,717,N,P,SF,1,P,OK,740,17,FRM,666,1,N
129125759010,C,JPMORGAN CHASE BANK  NA,7.625,82000,180,11/1999,01/2000,64,,2,14,788,N,P,PU,1,S,AZ,850,,FRM,,,N
129126842438,C,JPMORGAN CHASE BANK  NA,7.875,172000,360,12/1999,02/2000,80,,1,42,772,N,P,SF,1,P,NJ,076,,FRM,,,N
129149953820,B,OTHER,9,146000,360,01/2000,03/2000,73,90,2,46,647,N,R,SF,1,P,IL,600,,FRM,690,,N
129155916703,C,JPMORGAN CHASE BANK  NA,8.5,76000,360,11/1999,01/2000,95,,1,23,673,Y,P,SF,1,P,CA,923,30,FRM,,1,N
129158895807,R,USAA FEDERAL SAVINGS BANK,8.375,162000,360,01/2000,03/2000,95,,2,33,782,N,P,SF,1,P,TX,774,30,FRM,782,1,N
129173294644,R,OTHER,8.25,237000,360,02/2000,04/2000,95,,1,39,698,N,P,SF,1,P,SC,296,25,FRM,,1,N
129179472280,R,PNC BANK  N.A.,8.5,25000,180,01/2000,03/2000,95,,1,33,708,N,P,SF,1,P,MO,641,30,FRM,,1,N
129188044514,R,JPMORGAN CHASE BANK  NA,7.875,160000,360,12/1999,02/2000,80,,2,26,780,N,C,SF,1,P,AZ,852,,FRM,730,,N
129196052384,R,OTHER,9.25,193000,360,02/2000,04/2000,70,,2,59,718,N,P,SF,1,P,CA,949,,FRM,717,,N
129206038362,B,REGIONS BANK,7.875,131000,360,11/1999,01/2000,90,,2,54,704,N,P,SF,1,P,KY,405,17,FRM,,1,N
129216757241,R,JP MORGAN CHASE BANK  NA,8.35,50000,360,02/2000,04/2000,91,,2,39,734,N,P,SF,1,P,TX,791,30,FRM,710,1,N
129228268188,R,OTHER,7.75,92000,360,12/1999,02/2000,62,,1,37,725,Y,P,CO,1,P,IL,605,,FRM,,,N
129234575684,R,REGIONS BANK,7.625,180000,360,01/2000,03/2000,90,,2,30,704,N,R,SF,1,P,TN,380,25,FRM,650,1,N
129248172566,C,SUNTRUST MORTGAGE INC.,8,40000,240,12/1999,02/2000,25,,2,16,813,N,P,CO,1,P,IL,600,,FRM,782,,N
129260909381,R,OTHER,8,105000,360,12/1999,02/2000,87,,1,38,695,N,R,SF,1,P,GA,302,25,FRM,,1,N
129282604033,R,OTHER,7.875,74000,360,01/2000,03/2000,80,,1,34,722,N,P,SF,1,P,AZ,852,,FRM,,,N
129291450235,R,GMAC MORTGAGE  LLC,7.875,184000,360,01/2000,03/2000,80,,1,60,764,N,P,SF,1,P,NJ,076,,FRM,,,N
129292595530,B,JPMORGAN CHASE BANK  NA,8.25,151000,360,01/2000,03/2000,90,,1,47,699,N,P,PU,1,P,CO,802,25,FRM,,1,N
129311744238,C,SUNTRUST MORTGAGE INC.,8.125,106000,360,02/2000,03/2000,95,,2,39,717,Y,P,SF,1,P,AL,361,25,FRM,778,1,N
129314180608,B,OTHER,7.99,62000,360,02/2000,04/2000,56,,1,31,783,N,P,SF,1,P,RI,029,,FRM,,,N
129314236962,R,OTHER,8.25,153000,180,02/2000,04/2000,85,,2,29,700,N,R,SF,1,P,NJ,078,6,FRM,696,1,N
129321466655,R,OTHER,8.125,85000,180,03/2000,05/2000,52,,2,39,725,N,C,SF,1,P,ME,044,,FRM,712,,N
129326762300,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.625,171000,360,02/2000,04/2000,80,,1,31,768,N,P,SF,1,P,AZ,857,,FRM,,,Y
129330894060,B,JPMORGAN CHASE BANK  NA,8.5,60000,360,12/1999,02/2000,90,,1,23,,N,P,SF,1,P,TX,752,25,FRM,,1,N
129336992402,C,CITIMORTGAGE  INC.,8.125,96000,360,01/2000,03/2000,80,,2,24,776,N,P,SF,1,P,MO,640,,FRM,761,,N
129339487170,R,OTHER,8.25,149000,360,01/2000,03/2000,95,,1,42,628,Y,P,SF,1,P,IN,463,30,FRM,,1,N
129341859184,R,OTHER,8,100000,180,02/2000,04/2000,65,,2,40,759,N,R,SF,1,P,CA,920,,FRM,760,,N
129349906130,B,JPMORGAN CHASE BANK  NA,8,115000,240,12/1999,02/2000,79,,2,39,679,N,R,SF,1,P,IL,606,,FRM,,,N
129350350319,C,SUNTRUST MORTGAGE INC.,7.625,40000,120,12/1999,02/2000,80,,2,12,783,N,P,SF,1,P,AR,716,,FRM,780,,N
129352982053,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.375,123000,360,01/2000,04/2000,68,,1,25,613,N,R,SF,1,P,CA,906,,FRM,,,N
129360638687,R,OTHER,8,133000,360,01/2000,03/2000,87,,1,30,657,Y,P,SF,1,P,GA,301,17,FRM,,1,N
129365540593,B,WASHTENAW MORTGAGE COMPANY,8,109000,240,01/2000,03/2000,63,,1,63,630,N,C,SF,1,P,WI,540,,FRM,,,N
129366492185,R,OTHER,8,50000,180,02/2000,04/2000,75,,1,44,647,N,C,SF,1,P,NC,286,,FRM,,,N
129371135210,R,OTHER,8.875,50000,360,01/2000,03/2000,71,,1,19,644,N,R,SF,1,P,GA,317,,FRM,,,N
129371760428,R,PNC BANK  N.A.,7.875,103000,180,02/2000,03/2000,56,,2,28,698,N,C,SF,1,P,IN,462,,FRM,684,,N
129409026517,R,RBC MORTGAGE COMPANY,7.25,183000,360,11/1999,02/2000,67,,2,16,772,N,C,SF,1,P,CA,954,,FRM,753,,N
129414503086,R,OTHER,8,90000,180,02/2000,04/2000,34,,2,14,789,N,P,SF,1,P,NJ,085,,FRM,789,,N
129427327834,C,OTHER,8,162000,300,01/2000,03/2000,90,,2,40,707,N,R,SF,1,P,OH,442,25,FRM,675,1,N
129428502594,B,JPMORGAN CHASE BANK  NA,7.5,69000,360,11/1999,01/2000,56,,2,27,643,N,C,MH,1,P,OR,975,,FRM,643,,N
129436364175,C,JPMORGAN CHASE BANK  NA,8.125,100000,360,02/2000,04/2000,41,,2,46,789,N,P,SF,1,P,TX,784,,FRM,,,N
129437361607,C,BANK OF AMERICA  N.A.,8.25,167000,360,12/1999,02/2000,90,,1,51,674,N,P,PU,1,P,MI,483,25,FRM,,1,N
129441598894,B,JPMORGAN CHASE BANK  NA,8.75,60000,360,02/2000,04/2000,46,,1,27,639,N,C,SF,1,P,CO,804,,FRM,,,N
129452064664,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.5,246000,360,11/1999,01/2000,70,,2,48,671,N,P,SF,1,P,FL,328,,FRM,,,N
129475999639,R,OTHER,7.875,143000,180,01/2000,03/2000,80,,2,16,768,N,P,SF,1,P,IL,611,,FRM,801,,N
129480483040,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,144000,360,12/1999,02/2000,95,,2,34,633,Y,P,SF,1,P,TX,750,30,FRM,,1,N
129482588786,B,JPMORGAN CHASE BANK  NA,8.5,101000,360,12/1999,02/2000,69,,1,15,597,N,R,SF,1,P,FL,331,,FRM,,,N
129482855846,R,AMTRUST BANK,7.25,20000,180,12/1999,02/2000,15,,1,28,795,N,C,SF,1,P,FL,334,,FRM,,,N
129491791288,R,OTHER,7.925,109000,360,01/2000,03/2000,90,,1,31,710,Y,P,SF,1,P,VA,236,25,FRM,,1,N
129495845838,R,OTHER,7.875,110000,360,11/1999,01/2000,64,,1,47,752,Y,P,PU,1,P,AL,352,,FRM,,,N
129505818171,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.5,60000,180,12/1999,02/2000,75,,2,11,733,N,P,SF,1,P,NY,105,,FRM,686,,N
129507415681,C,JPMORGAN CHASE BANK  NA,7.75,251000,360,12/1999,02/2000,80,,2,48,706,N,R,SF,1,P,TX,778,,FRM,,,N
129514911833,B,JPMORGAN CHASE BANK  NA,8,99000,360,01/2000,03/2000,90,,2,49,,Y,P,SF,1,P,MA,016,25,FRM,725,1,N
129518697837,B,JPMORGAN CHASE BANK  NA,8.25,94000,360,01/2000,03/2000,95,,2,42,692,N,P,SF,1,P,PA,150,25,FRM,719,1,N
129525732078,B,JPMORGAN CHASE BANK  NA,7.875,183000,360,01/2000,03/2000,80,,1,28,658,N,R,SF,1,P,FL,336,,FRM,,,N
129530855082,C,NETBANK FUNDING SERVICES,8.5,113000,360,02/2000,04/2000,97,,1,33,732,Y,P,SF,1,P,MN,550,35,FRM,,1,N
129542195982,R,OTHER,8.125,148000,360,12/1999,02/2000,89,,2,33,650,N,R,SF,1,P,KS,660,25,FRM,648,1,N
129545769880,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8,52000,360,11/1999,01/2000,75,,1,46,750,N,C,SF,1,P,AZ,857,,FRM,,,N
129554415496,R,BANK OF AMERICA  N.A.,7.5,79000,360,12/1999,02/2000,75,,2,50,760,N,P,PU,1,P,VA,201,,FRM,766,,N
129565695312,C,JPMORGAN CHASE BANK  NA,7.75,100000,360,11/1999,01/2000,80,,1,27,752,N,P,SF,1,P,SD,570,,FRM,,,N
129567687361,C,AMTRUST BANK,7.5,141000,360,02/2000,04/2000,95,,2,32,734,N,P,SF,1,P,OH,430,30,FRM,710,1,N
129577896853,R,OTHER,8.5,158000,360,03/2000,04/2000,90,,2,33,758,N,R,SF,1,P,WI,539,17,FRM,783,1,N
129580320851,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,215000,360,11/1999,01/2000,97,,1,36,622,N,P,SF,1,P,MD,217,30,FRM,,1,N
129592834276,R,GMAC MORTGAGE  LLC,7.5,138000,360,11/1999,01/2000,64,,2,48,644,N,R,SF,1,P,OH,432,,FRM,713,,N
129602171304,R,GMAC MORTGAGE  LLC,8.375,87000,240,01/2000,03/2000,76,,1,28,644,N,P,SF,1,P,TX,786,,FRM,,,N
129602996900,R,JPMORGAN CHASE BANK  NA,8.25,120000,360,01/2000,03/2000,80,,1,42,670,N,C,SF,1,P,SC,294,,FRM,,,N
129616377922,R,GMAC MORTGAGE  LLC,8,154000,360,02/2000,04/2000,80,,2,61,780,N,P,SF,1,P,TN,379,,FRM,781,,Y
129624280680,R,RBC MORTGAGE COMPANY,8.25,161000,360,02/2000,04/2000,62,,2,43,622,N,P,SF,1,P,CA,923,,FRM,626,,N
129625505691,C,OTHER,7.875,145000,360,01/2000,03/2000,75,,2,48,694,N,P,SF,1,P,NJ,078,,FRM,694,,N
129629395096,B,FLAGSTAR BANK  FSB,7.625,190000,360,12/1999,02/2000,58,,2,64,712,N,P,SF,1,P,AL,350,,FRM,726,,N
129633000235,R,HARWOOD STREET FUNDING I  LLC,8,85000,360,12/1999,02/2000,64,,2,36,674,N,P,CO,1,I,CA,945,,FRM,667,,N
129643732373,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.875,103000,360,01/2000,03/2000,80,,1,28,692,Y,P,SF,1,P,MN,551,,FRM,,,N
129648874285,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,9.25,125000,360,01/2000,03/2000,40,,1,34,627,N,C,SF,1,P,NY,103,,FRM,,,N
129658709352,C,JPMORGAN CHASE BANK  NA,8.25,85000,360,12/1999,02/2000,90,,2,38,692,N,R,SF,1,P,NE,683,17,FRM,,1,N
129668229681,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,138000,360,01/2000,03/2000,60,,2,15,654,N,R,SF,2,I,OR,975,,FRM,,,N
129677285666,R,WELLS FARGO BANK  N.A.,7.625,189000,180,12/1999,02/2000,70,,2,34,769,N,P,CO,1,P,NJ,077,,FRM,740,,N
129679124551,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.625,128000,360,02/2000,04/2000,73,,1,14,784,Y,P,SF,1,P,NY,103,,FRM,,,N
129682767244,C,SUNTRUST MORTGAGE INC.,7,63000,180,03/1999,05/1999,25,,2,28,756,N,C,SF,1,P,NJ,089,,FRM,692,,N
129689542803,B,BANK OF AMERICA  N.A.,8.25,180000,360,02/2000,04/2000,78,,2,44,717,N,R,SF,1,P,TX,759,,FRM,,,N
129703519149,R,GMAC MORTGAGE  LLC,7.75,238000,360,01/2000,03/2000,80,,2,27,770,Y,P,SF,1,P,FL,334,,FRM,784,,N
129721870060,R,GMAC MORTGAGE  LLC,7.25,143000,360,01/2000,03/2000,70,,2,41,729,N,R,SF,1,P,NJ,080,,FRM,725,,N
129724306642,R,OTHER,7.875,164000,360,01/2000,03/2000,80,,2,37,757,N,P,SF,1,P,CA,917,,FRM,777,,N
129733724593,C,AMTRUST BANK,8.25,124000,360,12/1999,02/2000,90,,1,38,633,N,P,SF,1,P,MI,481,25,FRM,,1,N
129740914385,B,FLAGSTAR BANK  FSB,7.75,92000,360,12/1999,02/2000,86,,2,53,,N,P,SF,1,P,GA,305,17,FRM,646,1,N
129745005248,C,JPMORGAN CHASE BANK  NA,7.625,175000,360,12/1999,02/2000,64,,2,18,735,N,R,SF,1,P,TX,750,,FRM,692,,N
129745703053,R,JPMORGAN CHASE BANK  NA,8.125,156000,360,12/1999,02/2000,80,,2,35,665,N,C,SF,1,P,NH,030,,FRM,663,,N
129748087419,R,OTHER,8.75,69000,360,02/2000,04/2000,47,,1,58,686,N,C,SF,1,P,VI,008,,FRM,,,N
129751936550,R,GMAC MORTGAGE  LLC,8.125,105000,180,03/2000,05/2000,27,,2,,732,N,P,SF,1,P,NY,109,,FRM,768,,N
129762458418,B,OTHER,9.25,189000,360,02/2000,04/2000,95,,2,36,730,Y,P,SF,1,P,MI,483,25,FRM,668,1,N
129770687071,R,RBC MORTGAGE COMPANY,8.5,139000,360,02/2000,04/2000,25,,2,38,654,N,C,SF,1,P,WA,980,,FRM,663,,N
129772636480,R,GMAC MORTGAGE  LLC,7.75,113000,180,12/1999,02/2000,75,,2,54,619,N,C,SF,1,P,IL,606,,FRM,600,,N
129773816584,R,OTHER,7.75,85000,360,12/1999,02/2000,80,,2,26,575,N,R,SF,1,P,MS,388,,FRM,605,,N
129780629423,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.875,109000,360,12/1999,02/2000,80,,1,27,767,N,P,SF,1,P,TX,750,,FRM,,,N
129800268212,B,BANK OF AMERICA  N.A.,9.125,168000,360,02/2000,04/2000,95,,1,25,644,Y,P,PU,1,P,NY,117,30,FRM,,2,N
129809550946,R,OTHER,8,250000,360,02/2000,04/2000,39,,1,22,584,N,P,SF,1,P,MD,208,,FRM,,,N
129821255399,B,WASHTENAW MORTGAGE COMPANY,7.875,56000,180,12/1999,02/2000,80,,1,,759,N,C,SF,1,P,OH,439,,FRM,,,N
129822538501,R,WELLS FARGO BANK  N.A.,8.75,125000,360,02/2000,04/2000,50,,1,33,692,N,C,SF,2,I,CO,800,,FRM,,,N
129826118134,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.625,45000,360,02/2000,04/2000,90,,1,27,719,N,P,CP,1,P,NY,105,25,FRM,,1,N
129826900221,C,JPMORGAN CHASE BANK  NA,8.125,105000,360,12/1999,02/2000,53,,2,58,600,N,C,SF,1,P,WI,537,,FRM,,,N
129832730227,R,SUNTRUST MORTGAGE INC.,8,125000,360,09/1999,11/1999,80,,1,45,733,N,P,SF,1,P,GA,317,,FRM,,,N
129845701805,B,JPMORGAN CHASE BANK  NA,7.75,162000,360,11/1999,01/2000,80,,2,37,740,N,P,PU,1,P,CA,952,,FRM,773,,N
129847366542,R,OTHER,8,50000,360,12/1999,02/2000,95,,2,41,759,N,P,SF,1,P,PA,163,30,FRM,759,1,N
129872369193,C,CITIMORTGAGE  INC.,7.625,88000,360,10/1999,12/1999,74,,2,,646,N,C,SF,1,P,CA,959,,FRM,700,,N
129882239022,R,BANK OF AMERICA  N.A.,8.25,237000,360,02/2000,04/2000,85,,2,46,733,Y,P,SF,1,P,WA,984,12,FRM,774,1,N
129883649077,R,OTHER,9.125,191000,360,12/1999,02/2000,90,,2,37,694,N,R,SF,1,P,NJ,088,17,FRM,756,1,N
129885199520,R,REGIONS BANK,6.89,66000,360,11/1999,01/2000,95,,1,50,756,N,P,SF,1,P,AL,354,30,FRM,,1,N
129892988607,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.875,28000,180,12/1999,02/2000,23,,1,54,664,N,C,SF,2,P,IL,606,,FRM,,,N
129917079370,R,WELLS FARGO BANK  N.A.,7.75,211000,360,01/2000,03/2000,95,,2,32,724,N,P,SF,1,P,VA,225,25,FRM,750,1,N
129918088952,R,USAA FEDERAL SAVINGS BANK,8,184000,360,02/2000,04/2000,89,,2,56,775,N,P,SF,1,P,GA,301,17,FRM,785,1,N
129924332526,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8,142000,360,02/2000,04/2000,80,,2,40,718,N,P,SF,1,S,VA,234,,FRM,792,,N
129948120143,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,140000,360,12/1999,02/2000,85,,1,45,732,N,R,SF,1,P,SC,296,12,FRM,,1,N
129949870357,R,OTHER,8.375,179000,360,01/2000,03/2000,95,,2,46,686,Y,P,SF,1,P,TX,752,25,FRM,700,1,N
129952863907,C,JPMORGAN CHASE BANK  NA,8.5,163000,360,11/1999,01/2000,85,,2,33,654,N,R,SF,1,P,CA,917,12,FRM,669,1,N
129954657376,B,OTHER,8.5,118000,360,02/2000,04/2000,84,,2,21,646,N,R,SF,1,P,MN,551,12,FRM,676,1,N
129960374332,R,GMAC MORTGAGE  LLC,7.5,52000,180,01/2000,03/2000,40,,2,,646,N,R,SF,1,P,NH,038,,FRM,683,,N
129960549723,C,NETBANK FUNDING SERVICES,8.125,70000,360,01/2000,03/2000,90,,1,26,733,N,P,SF,1,P,NC,282,25,FRM,,1,N
129963852192,R,JPMORGAN CHASE BANK  NA,8,243000,360,02/2000,04/2000,95,,2,31,624,Y,P,CO,1,P,CA,913,30,FRM,630,1,N
129966998980,C,SUNTRUST MORTGAGE INC.,7.875,66000,360,12/1999,02/2000,54,,1,62,721,N,P,SF,1,P,OR,974,,FRM,,,N
129991100359,C,JPMORGAN CHASE BANK  NA,8.375,59000,360,01/2000,03/2000,95,,2,26,746,Y,P,SF,1,P,FL,321,30,FRM,732,1,N
129995775218,C,AMTRUST BANK,7.625,100000,360,10/1999,12/1999,95,,2,22,735,N,P,SF,1,P,OH,430,25,FRM,749,1,N
130020309495,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.75,102000,360,12/1999,02/2000,90,,2,18,687,N,P,SF,1,P,FL,327,25,FRM,682,1,N
130025879860,R,REGIONS BANK,7.875,26000,240,11/1999,01/2000,79,,1,50,735,N,P,CO,1,S,TN,381,,FRM,,,N
130034259872,C,OTHER,7.75,54000,180,12/1999,02/2000,74,,1,31,636,N,C,SF,1,P,LA,705,,FRM,,,N
130037630391,R,OTHER,8.125,150000,360,01/2000,03/2000,88,,2,,748,N,R,SF,1,P,NY,125,25,FRM,730,1,N
130042505505,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.625,120000,360,12/1999,02/2000,94,,2,37,721,N,P,SF,1,P,OH,450,30,FRM,710,1,N
130049254706,C,JPMORGAN CHASE BANK  NA,8.375,208000,360,02/2000,04/2000,80,,2,21,686,N,P,PU,1,P,VA,201,,FRM,679,,N
130056401081,R,CITIMORTGAGE  INC.,8.25,253000,360,02/2000,04/2000,58,,3,14,762,N,P,SF,1,P,CA,928,,FRM,761,,N
130061484598,C,JPMORGAN CHASE BANK  NA,8,130000,360,11/1999,01/2000,90,,2,36,756,N,P,PU,1,P,FL,330,30,FRM,723,1,N
130062566320,R,BANK OF AMERICA  N.A.,8.625,50000,360,02/2000,04/2000,54,,2,27,632,N,P,SF,1,P,IL,604,,FRM,695,,N
130068541085,R,HARWOOD STREET FUNDING I  LLC,8.625,50000,360,02/2000,04/2000,79,,1,35,694,N,P,SF,1,P,MI,482,,FRM,,,N
130068933870,C,FLAGSTAR BANK  FSB,7.875,150000,180,02/2000,04/2000,73,,2,58,714,N,C,SF,1,P,MI,480,,FRM,722,,N
130074166794,R,WELLS FARGO BANK  N.A.,7.875,106000,360,12/1999,02/2000,95,,1,19,770,N,P,SF,1,P,SC,293,25,FRM,,1,N
130077775764,R,JPMORGAN CHASE BANK  NA,7.875,170000,360,12/1999,02/2000,90,,2,37,706,N,P,SF,1,P,IL,604,25,FRM,674,1,N
130087060728,R,JPMORGAN CHASE BANK  NA,8.875,59000,360,02/2000,04/2000,95,,1,32,689,Y,P,SF,1,P,TX,750,30,FRM,,1,N
130090410313,R,OTHER,8.625,160000,360,02/2000,04/2000,80,,2,31,766,N,P,SF,1,P,MI,494,,FRM,773,,N
130092537539,R,FLAGSTAR BANK  FSB,8.375,173000,360,02/2000,04/2000,75,,2,29,727,N,R,SF,1,P,UT,840,,FRM,719,,N
130093339332,B,REGIONS BANK,8.625,42000,360,01/2000,03/2000,90,,1,15,744,N,P,SF,1,P,FL,337,17,FRM,,1,N
130100672576,C,AMTRUST BANK,7.375,79000,180,12/1999,02/2000,95,,1,,707,N,P,CO,1,P,FL,334,25,FRM,,1,N
130111376586,C,OTHER,7.875,189000,360,12/1999,02/2000,71,,2,,721,N,C,SF,1,P,MA,015,,FRM,712,,N
130115318539,R,OTHER,7.25,150000,180,12/1999,02/2000,77,,3,29,735,N,P,SF,1,P,NJ,082,,FRM,742,,N
130118225030,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,74000,360,11/1999,01/2000,97,,1,38,743,N,P,SF,1,P,IA,503,30,FRM,,1,N
130124030444,C,BANK OF AMERICA  N.A.,7.875,148000,360,01/2000,03/2000,65,,2,34,787,N,R,SF,1,P,IA,502,,FRM,711,,N
130132244571,R,OTHER,7.875,59000,180,12/1999,01/2000,67,,1,45,788,N,P,SF,1,P,AL,366,,FRM,,,N
130136563691,B,FLAGSTAR BANK  FSB,8.5,46000,180,12/1999,02/2000,90,,3,46,733,N,P,SF,1,I,MI,481,12,FRM,680,1,N
130140846095,R,SUNTRUST MORTGAGE INC.,7.125,35000,120,12/1999,02/2000,50,,1,61,602,N,C,SF,1,P,VA,232,,FRM,,,N
130148130446,R,OTHER,8,68000,339,12/1999,02/2000,72,,2,27,707,N,R,SF,1,P,IL,620,,FRM,755,,N
130150597073,R,OTHER,7.75,103000,360,11/1999,01/2000,60,,2,30,754,N,P,PU,1,P,MO,641,,FRM,749,,N
130169888565,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.5,60000,180,01/2000,03/2000,61,,2,18,674,N,R,SF,1,P,IA,524,,FRM,659,,N
130175406118,R,CITIMORTGAGE  INC.,8.125,303000,180,02/2000,04/2000,72,,2,29,638,N,R,SF,3,P,NJ,070,,FRM,654,,N
130187519953,R,GMAC MORTGAGE  LLC,7.5,236000,360,12/1999,02/2000,80,,2,49,707,N,P,SF,1,P,CA,917,,FRM,693,,N
130190314638,R,OTHER,7.25,120000,360,12/1999,02/2000,55,,2,34,771,Y,P,SF,1,P,NY,117,,FRM,761,,N
130191928347,R,JP MORGAN CHASE BANK  NA,8.05,53000,360,12/1999,02/2000,90,,1,31,775,N,P,SF,1,P,OH,444,25,FRM,,1,N
130203989796,B,JPMORGAN CHASE BANK  NA,8.625,104000,360,01/2000,03/2000,80,,1,45,693,N,C,PU,1,I,CA,920,,FRM,,,N
130208531607,C,SUNTRUST MORTGAGE INC.,8.125,132000,360,02/2000,04/2000,80,,1,45,780,Y,P,SF,1,P,CA,925,,FRM,,,N
130209247262,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.875,70000,360,12/1999,02/2000,67,,1,53,737,N,R,SF,1,P,GA,305,,FRM,,,N
130212374107,R,PNC BANK  N.A.,8.375,50000,240,02/2000,04/2000,39,,1,49,738,N,C,SF,1,P,PA,160,,FRM,,,N
130212822351,R,GMAC MORTGAGE  LLC,7.875,160000,360,12/1999,02/2000,70,,1,45,689,N,P,SF,1,I,CA,917,,FRM,,,N
